name,theme-primary,theme-secondary::Health,theme-secondary::Environment,theme-secondary::Education,theme-secondary::Finance,theme-secondary::Society,theme-secondary::Defence,theme-secondary::Transportation,theme-secondary::Location,theme-secondary::Spending data,theme-secondary::Government,theme-secondary::Spending
all_ypla_financial_transactions_february,,,,,,,,,,,,
all_ypla_transactions,,,,,,,,,,,,
ambulance_quality_indicators_clinical_outcomes,,,,,,,,,,,,
ambulance_quality_indicators_clinical_outcomes_,,,,,,,,,,,,
ambulance_quality_indicators_clinical_outcomes__,,,,,,,,,,,,
ambulance_quality_indicators_system_indicators,,,,,,,,,,,,
ambulance_quality_indicators_system_indicators_,,,,,,,,,,,,
ambulance_quality_indicators_system_indicators__,,,,,,,,,,,,
_ambulance_services_england,,,,,,,,,,,,
ambulance_services_england,,,,,,,,,,,,
ambulance-services-england-2010-11,Health,True,,,,,,,,,,
ambulance-services-england-2011-12,Health,True,,,,,,,,,,
ambulance_services_england_-_none,,,,,,,,,,,,
_ambulance_services_in_wales,,,,,,,,,,,,
ambulance_services_in_wales,,,,,,,,,,,,
ammonia-emissions-and-target,Environment,,,,,,,,,,,
ammonia-emissions-from-agriculture,,,,,,,,,,,,
_analysis_of_milk_selling_arrangements_on_dairy_farms_in_england_2008-09,,,,,,,,,,,,
analysis_of_milk_selling_arrangements_on_dairy_farms_in_england_2008-09,,,,,,,,,,,,
analysis_of_nics_recruitment_competitions,,,,,,,,,,,,
analysis_of_participation_in_post-16_education_and_training_in_wales,,,,,,,,,,,,
_analysis_of_participation_in_post-16_education_and_training_in_wales_-_2007-08,,,,,,,,,,,,
_analysis_of_sickness_absence_in_northern_ireland_departments,,,,,,,,,,,,
analysis_of_sickness_absence_in_northern_ireland_departments,,,,,,,,,,,,
analysis_of_sickness_absence_in_northern_ireland_departments_-_none,,,,,,,,,,,,
analysis-two-tier-general-migrants,Society,,,,,,,,,,,
analytical-geochemistry-laboratory-records,,,,,,,,,,,,
_an_analysis_of_dental_workforce_in_scotland,,,,,,,,,,,,
an_analysis_of_dental_workforce_in_scotland,,,,,,,,,,,,
ancient-woodland-inventory-scotland,,,,,,,,,,,,
ancient-woodland-inventory-scotland1,,,,,,,,,,,,
ancient-woodland-inventory-scottish-natural-heritage-snh-dataset,,,,,,,,,,,,
angling_and_usage_of_inland_waterways_by_adults_in_northern_ireland-findings_from_the_continuous_hou,,,,,,,,,,,,
angling-in-the-rural-environment-ecology-and-geomorphology-data-2007-20091,,,,,,,,,,,,
_animal_feed_statistics_northern_ireland,,,,,,,,,,,,
animal_feed_statistics_northern_ireland,,,,,,,,,,,,
_animal_feed_statistics_notice_gb,,,,,,,,,,,,
animal_feed_statistics_notice_gb,,,,,,,,,,,,
__animal_feed_statistics_notice_uk,,,,,,,,,,,,
_animal_feed_statistics_notice_uk,,,,,,,,,,,,
animal_feed_statistics_notice_uk,,,,,,,,,,,,
_animal_health_planning_in_england_-_results_from_the_farm_business_survey,,,,,,,,,,,,
animal_health_planning_in_england-results_from_the_farm_business_survey,,,,,,,,,,,,
an_index_of_cancer_survival_for_primary_care_trusts_in_england,,,,,,,,,,,,
an_index_of_cancer_survival_for_primary_care_trusts_in_england_,,,,,,,,,,,,
_annual_abstract_of_statistics,,,,,,,,,,,,
annual_abstract_of_statistics,,,,,,,,,,,,
annual_abstract_of_statistics_,,,,,,,,,,,,
annual_abstract_of_statistics_-_none,,,,,,,,,,,,
annual_acute_hospital_activity_and_nhs_beds_information,,,,,,,,,,,,
_annual_anti-social_behaviour_order_asbo_statistics,,,,,,,,,,,,
annual_anti-social_behaviour_order_asbo_statistics,Society,,,,,,,,,,,
_annual_anti-social_behaviour_order_asbo_statistics_-_2008_results,,,,,,,,,,,,
annual-average-concentrations-nitrate-orthophophate-by-landscape-type,Environment,,,,,,,,,,,
annual-average-concentrations-of-nitrates-in-selected-groundwater-sites-experiencing-elevated-nitrat,,,,,,,,,,,,
annual-average-highest-and-lowest-mean-concentrations-of-nitrates-by-region-1980-to-2010,Environment,,,,,,,,,,,
annual-average-highest-and-lowest-mean-concentrations-of-orthophosphates-by-region,Environment,,,,,,,,,,,
annual-average-selected-determinands-of-river-water-quality-by-river-location,Environment,,,,,,,,,,,
_annual_business_inquiry,,,,,,,,,,,,
annual_business_inquiry,,,,,,,,,,,,
annual_business_inquiry_-_none,,,,,,,,,,,,
_annual_business_inquiry_part_1,,,,,,,,,,,,
_annual_business_survey,,,,,,,,,,,,
annual_business_survey,,,,,,,,,,,,
annual_business_survey_,,,,,,,,,,,,
_annual_bus_statistics,,,,,,,,,,,,
annual_bus_statistics,,,,,,,,,,,,
annual-co2-emissions-relating-to-water-use-in-an-average-home-built-before-1990,,,,,,,,,,,,
_annual_conceptions_to_women_aged_under_18_england_and_wales,,,,,,,,,,,,
annual_conceptions_to_women_aged_under_18_england_and_wales,,,,,,,,,,,,
annual-innovation-report,Government,,,,,,,,,,True,
annual-levels-of-particles-and-ozone-1987-to-2010,Environment,True,,,,,,,,,,
annual-major-planning-decisions,Environment,,True,,,,,,,,,
annual-major-residential-planning-decisions,Environment,,True,,,,,,,,,
annual_manning_report-analysis_by_rank_and_age,,,,,,,,,,,,
annual-minor-planning-decisions,Environment,,True,,,,,,,,,
annual-minor-residential-planning-decisions,Environment,,True,,,,,,,,,
annual_population_survey,,,,,,,,,,,,
annual_population_survey_-_economic_activity_by_age_and_gender,,,,,,,,,,,,
annual_population_survey_-_economic_activity_by_disability,,,,,,,,,,,,
annual_population_survey_-_employment_by_country_of_birth,,,,,,,,,,,,
_annual_population_survey_for_wales,,,,,,,,,,,,
annual_population_survey_for_wales,,,,,,,,,,,,
annual_population_survey_-_occupation_group,,,,,,,,,,,,
annual_population_survey_-_people_from_non-white_ethnic_groups_who_are_economically_inactive,,,,,,,,,,,,
annual_population_survey_-_qualifications_-_working_age,,,,,,,,,,,,
_annual_population_survey_scotland,,,,,,,,,,,,
annual_population_survey_scotland,,,,,,,,,,,,
annual_population_survey_-_self_employment_rate,,,,,,,,,,,,
annual_population_survey_-_unemployment_of_people_from_non-white_ethnic_groups,,,,,,,,,,,,
annual_population_survey_-_working_age_employment_rate_of_people_from_non-white_ethnic_groups,,,,,,,,,,,,
annual_population_survey_-_working_age_population_by_disability,,,,,,,,,,,,
_annual_racist_incident_statistics,,,,,,,,,,,,
annual_racist_incident_statistics,Society,,,,,,,,,,,
annual-reductions-in-co2-emissions-from-technology-change-for-use-of-products-in-the-home,,,,,,,,,,,,
annual-report-and-accounts-dwp,,,,,,,,,,,,
_annual_report_of_incidents,,,,,,,,,,,,
annual_report_of_incidents,Health,True,,,,,,,,,True,
annual_report_of_incidents_,,,,,,,,,,,,
_annual_report_of_the_registrar_general_northern_ireland,,,,,,,,,,,,
annual_report_of_the_registrar_general_northern_ireland,,,,,,,,,,,,
_annual_report_on_government_statistical_surveys,,,,,,,,,,,,
annual_report_on_government_statistical_surveys,,,,,,,,,,,,
annual_report_on_government_statistical_surveys_,,,,,,,,,,,,
annual-return-rates-of-seabirds-from-the-isle-of-may-long-term-study-imlots,,,,,,,,,,,,
annual-site-mean-concentrations-of-heavy-metals-in-rivers,Environment,,,,,,,,,,,
_annual_statistics_report_on_fuel_poverty,,,,,,,,,,,,
annual_statistics_report_on_fuel_poverty,,,,,,,,,,,,
_annual_survey_of_hours_and_earnings,,,,,,,,,,,,
annual_survey_of_hours_and_earnings,,,,,,,,,,,,
annual_survey_of_hours_and_earnings_,,,,,,,,,,,,
annual_survey_of_hours_and_earnings__,,,,,,,,,,,,
annual_survey_of_hours_and_earnings___,,,,,,,,,,,,
_annual_survey_of_hours_and_earnings_northern_ireland,,,,,,,,,,,,
annual_survey_of_hours_and_earnings_northern_ireland,,,,,,,,,,,,
annual_survey_of_hours_and_earnings_northern_ireland_,,,,,,,,,,,,
annual_survey_of_hours_and_earnings_northern_ireland__,,,,,,,,,,,,
_annual_survey_of_hours_and_earnings_-_northern_ireland_executive,,,,,,,,,,,,
annual_survey_of_hours_and_earnings_old,,,,,,,,,,,,
_annual_survey_of_hours_and_earnings_pension_tables,,,,,,,,,,,,
annual_survey_of_hours_and_earnings_pension_tables,,,,,,,,,,,,
annual_survey_of_hours_and_earnings_pension_tables_,,,,,,,,,,,,
_annual_survey_of_hours_and_earnings_-_welsh_assembly_government,,,,,,,,,,,,
annual-survey-public-sector-research-establishments,,,,,,,,,,,,
_annual_updates_to_income_and_employment_domains_of_the_scottish_index_of_multiple_deprivation,,,,,,,,,,,,
annual_updates_to_income_and_employment_domains_of_the_scottish_index_of_multiple_deprivation,,,,,,,,,,,,
anonymised_mot_test,Transportation,,,,,,,True,,,,
an_overview_of_sexual_offending_in_england_and_wales,,,,,,,,,,,,
_antibacterial_primary_care_prescribing_indicators,,,,,,,,,,,,
antibacterial_primary_care_prescribing_indicators,,,,,,,,,,,,
anti-social_behaviour_family_intervention_projects,,,,,,,,,,,,
_anti-social_behaviour_family_intervention_projects_-_monitoring_and_evaluation_natcen_-_april_2009_,,,,,,,,,,,,
anti-social-behaviour-orders-1999-2007,,,,,,,,,,,,
anti-social_behaviour_order_statistics_england_and_wales,,,,,,,,,,,,
anti-social-behaviour-survey-hmic,Society,,,,,,,,,,,
aonb,,,,,,,,,,,,
aonb1,,,,,,,,,,,,
ap-and-gl-expenditure-april-2012,,,,,,,,,,,,
ap-and-gl-expenditure-august-2011,,,,,,,,,,,,
ap-and-gl-expenditure-december-2011,,,,,,,,,,,,
ap-and-gl-expenditure-february-2012,,,,,,,,,,,,
ap-and-gl-expenditure-jan-2012,,,,,,,,,,,,
ap-and-gl-expenditure-january-2012,,,,,,,,,,,,
ap-and-gl-expenditure-july-2011,,,,,,,,,,,,
ap-and-gl-expenditure-june-2011,,,,,,,,,,,,
ap-and-gl-expenditure-june-2012,Health,,,,,,,,,,,
ap-andgl-expenditure-march-2012,,,,,,,,,,,,
ap-and-gl-expenditure-november-2011,,,,,,,,,,,,
ap-and-gl-expenditure-oct-2011,,,,,,,,,,,,
ap-and-gl-expenditure-september-2011,,,,,,,,,,,,
_appeals_against_results_for_gcse_and_gce,,,,,,,,,,,,
appeals_against_results_for_gcse_and_gce,,,,,,,,,,,,
applications_for_access_to_historical_adoption_records,,,,,,,,,,,,
applied-geology-maps-and-sections,,,,,,,,,,,,
apprenticeships_completions,,,,,,,,,,,,
apprenticeships_programme_starts,,,,,,,,,,,,
apprenticeship-success-rates-in-england-2011-2012,Education,,,,,,,,,,,
approved-premises-civil-marriages-and-partnerships-and-civil-partnerships-in-england-and-wales,Society,,,,,,,,,,,
april-2011-financial-transactions-data-george-eliot-hospital-nhs-trust,,,,,,,,,,,,
april_2011_financial_transactions_data_worcestershire_acute_hospitals_nhs_trust,,,,,,,,,,,,
april-2012-financial-transactions-data-george-eliot-hospital-nhs-trust,,,,,,,,,,,,
april-2012-spend-over-25-000-in-kingston-hospital,Health,True,,,,,,,,,,True
april-2013-financial-transactions-data-walsall-healthcare-nhs-trust,Health,,,,True,,,,,,,
april-2013-spend-over-25-000-in-george-eliot-hospital-nhs-trust,Health,,,,,,,,,,,
april-2013-spend-over-25k,Health,,,,,,,,,,,True
april-financial-transactions-data-walsall-healthcare-nhs-trust,,,,,,,,,,,,
april-financial-transactions-data-walsall-hospitals-nhs-trust,,,,,,,,,,,,
april-september-2010,,,,,,,,,,,,
april-spend-over-25k,Spending,True,,,,,,,,,,
aqueducts,,,,,,,,,,,,
aquifer-designation-dataset-for-england-and-wales,,,,,,,,,,,,
aquifer-properties-database-of-physical-properties-of-aquifers-in-england-and-wales,,,,,,,,,,,,
aquifer-vulnerability-maps-england-and-wales,,,,,,,,,,,,
arbuscular-mycorrhizal-fungal-diversity-farm-locations,,,,,,,,,,,,
archaeological-site-dataset-for-the-jazira-region-of-syria,,,,,,,,,,,,
archival-card-index-of-quarries-in-england-and-wales,,,,,,,,,,,,
archive-photograph-collections,,,,,,,,,,,,
area_based_analysis,,,,,,,,,,,,
area-of-designated-greenbelt-by-local-planning-authority,Environment,,,,,,,,,,,
area-of-outstanding-natural-beauty-inspire-view,,,,,,,,,,,,
areas-of-special-scientific-interest-inspire-view,,,,,,,,,,,,
a-representation-of-host-for-the-uk-at-5km,,,,,,,,,,,,
armed_forces_by_stationed_location,,,,,,,,,,,,
_armed_forces_compensation_scheme,,,,,,,,,,,,
armed_forces_compensation_scheme,,,,,,,,,,,,
_armed_forces_continuous_attitude_survey_headline_results,,,,,,,,,,,,
armed_forces_continuous_attitude_survey_headline_results,,,,,,,,,,,,
_armed_forces_continuous_attitude_survey_main_results,,,,,,,,,,,,
armed_forces_continuous_attitude_survey_main_results,,,,,,,,,,,,
armed_forces_population_2001_census,,,,,,,,,,,,
_armed_forces_psychiatric_morbidity_report,,,,,,,,,,,,
armed_forces_psychiatric_morbidity_report,,,,,,,,,,,,
arrests_as_a_result_of_stop_and_search,,,,,,,,,,,,
arrests_by_ethnicity,,,,,,,,,,,,
arrests_which_resulted_in_a_caution_by_ethnicity,,,,,,,,,,,,
arsenic-in-soil,,,,,,,,,,,,
article-4-areas,,,,,,,,,,,,
arts-council-england-junior-staff-data-set,,,,,,,,,,,,
arts-council-england-senior-staff-data-set-march-2011,,,,,,,,,,,,
arup-review-of-mining-instability-in-great-britain,,,,,,,,,,,,
asbo_counts,Society,,,,,,,,,,,
asbos-england-and-wales,Society,,,,,,,,,,,
a_section_75_analysis_of_mortality_patterns_in_northern_ireland,,,,,,,,,,,,
ashfield-polling-station,,,,,,,,,,,,
ask-bristol,,,,,,,,,,,,
assaults-on-police-officers,Society,,,,,,,,,,,
_assembly_learning_grants_awarded,,,,,,,,,,,,
assembly_learning_grants_awarded,,,,,,,,,,,,
_assembly_learning_grants_awarded_to_welsh_domiciled_students_in_further_education,,,,,,,,,,,,
assembly_learning_grants_awarded_to_welsh_domiciled_students_in_further_education,,,,,,,,,,,,
_assessment_and_examination_performance_in_wales_-_comparison_with_england_and_its_regions,,,,,,,,,,,,
assessment_and_examination_performance_in_wales-comparison_with_england_and_its_regions,,,,,,,,,,,,
assessment_performance_in_wales-comparison_with_england_and_its_regions,,,,,,,,,,,,
_assessments_and_social_services_for_adults_wales,,,,,,,,,,,,
assessments_and_social_services_for_adults_wales,,,,,,,,,,,,
asset-register-harrogate,,,,,,,,,,,,
_assets_and_liabilities_of_finance_houses_and_other_credit_companies,,,,,,,,,,,,
assets_and_liabilities_of_finance_houses_and_other_credit_companies,,,,,,,,,,,,
assets_and_liabilities_of_finance_houses_and_other_credit_companies_-_none,,,,,,,,,,,,
_assets_liabilities_and_transactions_in_finance_leasing_factoring_and_credit_granting,,,,,,,,,,,,
assi,,,,,,,,,,,,
asthma_-_mortality_rate,,,,,,,,,,,,
asylum_applicants_-_nass_accommodation,Society,,,,,,,,,,,
asylum_applicants_-_nass_subsistence,Society,,,,,,,,,,,
asylum-applications-concluded,Society,,,,,,,,,,,
asylum-applications-jan-mar-2009,,,,,,,,,,,,
asylum-performance-framework,Government,,,,,,,,,,True,
_asylum_statistics_for_the_united_kingdom,,,,,,,,,,,,
asylum_statistics_for_the_united_kingdom,Society,,,,,,,,,,,
atlas_of_deprivation-england,,,,,,,,,,,,
atomariine-beetle-coleoptera-records-for-britain-and-ireland-to-1992,,,,,,,,,,,,
attainment-and-finance-data-for-primary-schools-england-2009,,,,,,,,,,,,
attainment-and-finance-data-for-secondary-schools-england-2009,,,,,,,,,,,,
_attainment_by_pupil_characteristics,,,,,,,,,,,,
_attainment_by_pupil_characteristics_,,,,,,,,,,,,
attainment_by_pupil_characteristics,,,,,,,,,,,,
_attainment_in_higher_education_and_destination_of_leavers,,,,,,,,,,,,
attainment_in_higher_education_and_destination_of_leavers,,,,,,,,,,,,
_attainment_in_higher_education_and_destination_of_leavers_scotland,,,,,,,,,,,,
attainment_in_higher_education_and_destination_of_leavers_scotland,,,,,,,,,,,,
attendance_allowance_aa,,,,,,,,,,,,
attendance_allowance_aa_at_sub-district_level,,,,,,,,,,,,
_attendance_and_absence_in_scottish_schools,,,,,,,,,,,,
attendance_and_absence_in_scottish_schools,,,,,,,,,,,,
attendance_at_grant-aided_primary_post-primary_and_special_schools_northern_ireland,,,,,,,,,,,,
_attendance_at_primary_and_post-primary_schools,,,,,,,,,,,,
attendance_at_primary_and_post-primary_schools,,,,,,,,,,,,
_attitudes_to_climate_change_and_the_impact_of_transport,,,,,,,,,,,,
attitudes_to_climate_change_and_the_impact_of_transport,,,,,,,,,,,,
attitudes-to-further-education-loans,,,,,,,,,,,,
attitudes_to_housing-findings_from_ipsos_mori_public_affairs_monitor_omnibus_survey_england,,,,,,,,,,,,
_attitudes_to_mental_illness,,,,,,,,,,,,
attitudes_to_mental_illness,,,,,,,,,,,,
attitudes_to_mental_illness_,,,,,,,,,,,,
attitudes-to-mental-illness-2011-survey-report-ns,Health,True,,,,,,,,,,
_attitudes_values_and_perceptions_-_muslims_and_the_general_population,,,,,,,,,,,,
attitudes_values_and_perceptions-muslims_and_the_general_population,,,,,,,,,,,,
_attribution_dataset_gp_registered_populations,,,,,,,,,,,,
_attribution_dataset_gp_registered_populations_,,,,,,,,,,,,
attribution_dataset_gp_registered_populations,,,,,,,,,,,,
attribution_dataset_gp_registered_populations__,,,,,,,,,,,,
attribution-dataset-gp-registered-populations,Health,True,,,,,,,,,,
attribution-dataset-gp-registered-populations-scaled-to-ons-population-estimates,Health,True,,,,,,,,,,
_audiology_waiting_times,,,,,,,,,,,,
_audiology_waiting_times_,,,,,,,,,,,,
_audiology_waiting_times__,,,,,,,,,,,,
audiology_waiting_times,,,,,,,,,,,,
audiology_waiting_times___,,,,,,,,,,,,
audiology_waiting_times____,,,,,,,,,,,,
audiology_waiting_times_-_none,,,,,,,,,,,,
audit-commission-staff-organograms-and-pay,,,,,,,,,,,,
aug-2012-financial-transactions-data-geh-nhs-trust,Health,,,,,,,,,,,
aug-2012-spend-over-25-000-in-kingston-hospital,Health,True,,,True,,,,,,True,True
august-2011-financial-transactions-data-george-eliot-hospital-nhs-trust,,,,,,,,,,,,
august_2011_financial_transactions_data_worcestershire_acute_hospitals_nhs_trust,,,,,,,,,,,,
august-2012,,,,,,,,,,,,
august-2012-financial-transactions-data-walsall-healthcare-nhs-trust,Health,,,,True,,,,,,,
august-financial-transactions-data-walsall-healthcare-nhs-trust,,,,,,,,,,,,
_autism_spectrum_disorders_in_adults_living_in_households_throughout_england,,,,,,,,,,,,
autism_spectrum_disorders_in_adults_living_in_households_throughout_england,,,,,,,,,,,,
_available_beds,,,,,,,,,,,,
_available_beds_,,,,,,,,,,,,
available_beds,,,,,,,,,,,,
available_beds_-_none,,,,,,,,,,,,
average_age_of_rolling_stock,,,,,,,,,,,,
_average_age_of_withdrawal_from_the_labour_market,,,,,,,,,,,,
average_age_of_withdrawal_from_the_labour_market,,,,,,,,,,,,
average_class_sizes,,,,,,,,,,,,
_average_earnings_index,,,,,,,,,,,,
average_earnings_index,,,,,,,,,,,,
average_earnings_index_-_none,,,,,,,,,,,,
_average_energy_efficiency_sap_rating_of_new_homes_england_and_wales,,,,,,,,,,,,
average_energy_efficiency_sap_rating_of_new_homes_england_and_wales,Environment,,,,,,,,,,,
average_energy_efficiency_sap_rating_of_new_homes_england_and_wales_,,,,,,,,,,,,
average-mean-water-quality-determinands-by-region-dissolved-oxygen-ammoniacal-bod,Environment,,,,,,,,,,,
average-temperature-and-rainfall-england-and-wales,,,,,,,,,,,,
average_time_from_arrest_to_sentence_for_persistent_young_offenders,,,,,,,,,,,,
_average_time_from_arrest_to_sentence_for_persistent_young_offenders_england_and_wales,,,,,,,,,,,,
average_time_from_arrest_to_sentence_for_persistent_young_offenders_england_and_wales,,,,,,,,,,,,
_average_weekly_earnings,,,,,,,,,,,,
average_weekly_earnings,,,,,,,,,,,,
_average_weekly_earnings_experimental,,,,,,,,,,,,
average_weekly_earnings_-_none,,,,,,,,,,,,
_average_weekly_earnings_now_included_in_labour_market_statistics,,,,,,,,,,,,
_average_weekly_earnings_now_included_in_the_labour_market_statistics,,,,,,,,,,,,
avoidable_mortality_in_england_and_wales,,,,,,,,,,,,
a-z-of-terms-dfe,Education,,,,,,,,,,,
_babies_first_names_bulletin_northern_ireland,,,,,,,,,,,,
_babies_first_names_bulletin_northern_ireland_,,,,,,,,,,,,
babies_first_names_bulletin_northern_ireland,,,,,,,,,,,,
babies_first_names_bulletin_northern_ireland_-_none,,,,,,,,,,,,
_babies_first_names_scotland,,,,,,,,,,,,
babies_first_names_scotland,,,,,,,,,,,,
_baby_names_england_and_wales,,,,,,,,,,,,
baby_names_england_and_wales,,,,,,,,,,,,
_balance_of_payments,,,,,,,,,,,,
balance_of_payments,,,,,,,,,,,,
balance_of_payments_,,,,,,,,,,,,
balance_of_payments_-_none,,,,,,,,,,,,
_bank_advances_to_scottish_agriculture,,,,,,,,,,,,
bank_advances_to_scottish_agriculture,,,,,,,,,,,,
barking-havering-and-redbridge-hospitals-university-nhs-trusts-expenditure-over-25k-report-may-2013,Finance,,,,,,,,,,,
barking-havering-and-redbridge-university-hospitals-nhs-trust,Finance,,,,,,,,,,,
